experiment_id;dataset;seed;split;approach;finalScore;measure;incumbent
1094;education1;42;4;bohb;0.23106863647765147;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7049184554073767) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2561;flags;42;6;ggp;0.42867003975479623;FMacroAvgL;meka.classifiers.multilabel.FW() - weka.classifiers.meta.LogitBoost() - 
1823;health1;42;1;bohb;0.400164338537387;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
1390;bookmarks;42;8;smac;0.07348465548237886;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
1579;bookmarks;42;8;smac;6.908041773334959E-4;FMacroAvgL;meka.classifiers.multilabel.MajorityLabelset() - 
2173;emotions;42;8;bohb;0.635593220338983;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.FW() - weka.classifiers.functions.SimpleLogistic(A=false, S=false, W=0.0, WActivator=0) - 
3105;scene;42;3;hb;0.7317073170731707;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.45059768062085204) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=197, K=28, featuresActivator=1) - 
3365;tmc2007;42;1;bohb;0.34578449328448957;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=99, I=10) - meka.classifiers.multilabel.PSt(P=2, N=4) - weka.classifiers.meta.Vote(R=AVG, S=1) - 
1800;genbase;42;1;smac;0.6554128998573442;FMacroAvgL;meka.classifiers.multilabel.meta.CM(I=10) - meka.classifiers.multilabel.BCC(X=None) - weka.classifiers.meta.MultiClassClassifier() - 
319;arts1;42;5;random;0.20917612234829797;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
3415;yeast;42;2;bf;0.698024459078081;FMicroAvg;meka.classifiers.multilabel.FW() - weka.classifiers.trees.RandomForest(depth=0, depthActivator=0, I=145, K=5, featuresActivator=1) - 
300;birds;42;6;bf;0.34404761904761916;FMacroAvgD;meka.classifiers.multilabel.FW() - weka.classifiers.meta.RandomCommittee(S=1, I=42) - weka.classifiers.trees.RandomTree(backActivator=0, depth=14, U=true, depthActivator=1, K=29, featuresActivator=1, M=17, N=0) - 
1374;genbase;42;0;hb;0.9886363636363636;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.6735410288652139) - weka.classifiers.trees.J48(A=false, B=false, S=false, C=0.25, U=false, J=false, M=2.0, O=false) - 
1948;recreation1;42;0;random;0.0;FMacroAvgL;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
1267;genbase;42;1;hb;0.6919796253129585;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.23086194702419932) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
2243;medical;42;3;bf;0.8195488721804511;FMicroAvg;meka.classifiers.multilabel.CT(Iy=66, P=F1 (macro averaged by label), X=L, H=0, Is=115, L=3) - weka.classifiers.rules.JRip(P=false, E=true, N=1.2, O=2) - 
1814;emotions;42;6;bohb;0.7533632286995516;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.2902866310665543) - weka.classifiers.trees.RandomForest(depth=15, depthActivator=1, I=216, K=3, featuresActivator=0) - 
4312;tmc2007;42;9;smac;0.42340988767260507;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.28525003207601207) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
3205;yeast;42;2;bf;0.6750031190113834;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.6359375) - weka.classifiers.meta.RandomCommittee(S=1, I=42) - weka.classifiers.trees.RandomForest(depth=0, depthActivator=0, I=22, K=13, featuresActivator=1) - 
219;business1;42;2;bf;0.33398790954406077;FMacroAvgL;meka.classifiers.multilabel.PSt(P=5, N=2) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1280;entertainment1;42;4;bf;0.6861575178997614;FMicroAvg;meka.classifiers.multilabel.PS(P=5, N=4) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1887;flags;42;8;bf;0.6585847417116767;FMacroAvgD;meka.classifiers.multilabel.BR() - weka.classifiers.meta.AttributeSelectedClassifier(S=weka.attributeSelection.GreedyStepwise, E=weka.attributeSelection.CfsSubsetEval) - 
3312;science1;42;5;bf;0.543778801843318;FMicroAvg;meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
4031;scene;42;7;ggp;0.7367624025071845;FMacroAvgL;meka.classifiers.multilabel.PCC() - weka.classifiers.trees.RandomForest(depth=8, depthActivator=0, I=84, K=28, featuresActivator=1) - 
2483;mediamill;42;0;ggp;0.5300806284887327;FMicroAvg;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
3240;health1;42;8;smac;0.4231767079850101;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.40607052070527944) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
3818;scene;42;6;smac;0.7773460562601656;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.2809656697603451) - weka.classifiers.trees.RandomForest(depth=6, depthActivator=1, I=202, K=16, featuresActivator=1) - 
1245;emotions;42;6;bf;0.7271128217285603;FMacroAvgL;meka.classifiers.multilabel.FW() - weka.classifiers.lazy.LWL(U=1, K=90) - weka.classifiers.functions.SMO(C=1.0, M=false, N=1) - weka.classifiers.functions.supportVector.RBFKernel(G=0.5896406494140625) - 
3956;scene;42;7;ggp;0.6665476190476188;FMacroAvgD;meka.classifiers.multilabel.meta.RandomSubspaceML(P=65, A=45, I=50) - meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=47) - 
364;bibtex;42;7;random;0.23401988178713487;FMacroAvgD;meka.classifiers.multilabel.MLCBMaD(size=19, threshold=0.4397920971138424) - meka.classifiers.multilabel.BR() - weka.classifiers.functions.VotedPerceptron(E=0.3351692584900784, I=6, M=45391) - 
248;bibtex;42;0;smac;0.44045584045584046;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.24790974272207872) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
3771;tmc2007;42;3;hb;0.3888213851761847;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.RT() - weka.classifiers.rules.OneR(B=6.0) - 
1519;emotions;42;9;bf;0.693785310734463;FMacroAvgD;meka.classifiers.multilabel.RAkEL(P=0, M=3, N=2) - weka.classifiers.meta.RandomSubSpace(P=0.79375, S=1, I=49) - weka.classifiers.trees.RandomForest(depth=14, depthActivator=1, I=27, K=0, featuresActivator=0) - 
3010;flags;42;8;smac;0.694300518134715;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=100, I=48) - meka.classifiers.multilabel.CCq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
3447;reference1;42;6;hb;0.5300950369588173;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.2709953219888795) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
1011;education1;42;1;smac;0.4672459893048128;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
667;bookmarks;42;7;bf;0.0786143806205454;FMacroAvgL;meka.classifiers.multilabel.RT() - weka.classifiers.trees.RandomTree(backActivator=1, depth=13, U=true, depthActivator=1, K=29, featuresActivator=1, M=61, N=3) - 
2427;science1;42;0;random;0.0;FMacroAvgL;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
2854;medical;42;6;random;0.28836200807978074;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=56, A=13, I=30) - meka.classifiers.multilabel.meta.BaggingML(P=26, I=35) - meka.classifiers.multilabel.CC() - weka.classifiers.trees.DecisionStump() - 
3448;science1;42;3;ggp;0.1872694956676297;FMacroAvgD;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
2013;recreation1;42;2;random;0.19808670155513472;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
2757;entertainment1;42;8;smac;0.5920826161790017;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.379053010534273) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3358;recreation1;42;4;smac;0.539119804400978;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.37204289446791416) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2986;entertainment1;42;9;smac;0.5706851691240242;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.25804419807895107) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2985;medical;42;8;random;0.8841924398625431;FMacroAvgD;meka.classifiers.multilabel.meta.EnsembleML(P=33, I=28) - meka.classifiers.multilabel.CCq(P=0.6880319139300176) - weka.classifiers.meta.LogitBoost() - 
2495;scene;42;1;random;0.8123335034630511;FMacroAvgL;meka.classifiers.multilabel.meta.EnsembleML(P=46, I=36) - meka.classifiers.multilabel.PS(P=0, N=2) - weka.classifiers.meta.RandomCommittee(S=1, I=40) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=106, K=31, featuresActivator=1) - 
1674;enron-f;42;8;bf;0.2034608492693399;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.6921875000000002) - weka.classifiers.functions.SMO(C=1.0, M=true, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=3.1571428571428575, L=false) - 
3322;yeast;42;3;bf;0.6878444598668226;FMacroAvgD;meka.classifiers.multilabel.FW() - weka.classifiers.trees.RandomForest(depth=10, depthActivator=1, I=186, K=23, featuresActivator=1) - 
2616;entertainment1;42;6;ggp;0.35594139989148127;FMicroAvg;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
2863;llog-f;42;8;random;0.07083160287270258;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=63, A=75, I=32) - meka.classifiers.multilabel.meta.BaggingML(P=55, I=32) - meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
490;computers1;42;5;bf;0.6525812790282232;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
366;arts1;42;7;hb;0.2410700410700414;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.3404553243703437) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
1664;entertainment1;42;7;bf;0.37463962892572483;FMacroAvgL;meka.classifiers.multilabel.PSt(P=5, N=4) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1863;genbase;42;5;bf;0.9937106918238994;FMicroAvg;meka.classifiers.multilabel.CC() - weka.classifiers.functions.SMO(C=1.0, M=true, N=1) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=2.9000000000000004, L=true) - 
843;birds;42;5;bohb;0.5688073394495412;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=34, I=45) - meka.classifiers.multilabel.RAkEL(P=0, M=12, N=1) - weka.classifiers.lazy.LWL(U=0.0, K=-1) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
2552;recreation1;42;1;ggp;0.30403042224944055;FMacroAvgD;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
2033;entertainment1;42;4;ggp;0.19320518953247562;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
2456;emotions;42;7;ggp;0.6929824561403508;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=50, I=41) - meka.classifiers.multilabel.CCq(P=0.2551102004552231) - weka.classifiers.trees.RandomForest(depth=20, depthActivator=1, I=53, K=9, featuresActivator=1) - 
2482;recreation1;42;1;smac;0.5212114463868158;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.7457215172924925) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
779;computers1;42;2;ggp;0.4521722387385043;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
879;health1;42;0;bf;0.727971666408148;FMacroAvgD;meka.classifiers.multilabel.PS(P=4, N=1) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1581;bookmarks;42;9;smac;0.22116958517357013;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.RT() - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
1561;emotions;42;7;bf;0.683982683982684;FMicroAvg;meka.classifiers.multilabel.FW() - weka.classifiers.trees.RandomForest(depth=0, depthActivator=0, I=81, K=0, featuresActivator=0) - 
51;birds;42;0;random;0.42132202163161914;FMacroAvgL;meka.classifiers.multilabel.meta.EnsembleML(P=46, I=36) - meka.classifiers.multilabel.PS(P=0, N=2) - weka.classifiers.meta.RandomCommittee(S=1, I=40) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=106, K=31, featuresActivator=1) - 
1600;emotions;42;8;bf;0.70543430335097;FMacroAvgL;meka.classifiers.multilabel.RAkEL(P=0, M=2, N=1) - weka.classifiers.trees.RandomForest(depth=0, depthActivator=0, I=154, K=0, featuresActivator=0) - 
58;arts1;42;3;bf;0.3159828340387948;FMacroAvgL;meka.classifiers.multilabel.RAkELd(P=5, N=5) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1809;enron-f;42;4;ggp;0.17221934438314132;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=65, A=45, I=50) - meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=47) - 
4136;yeast;42;7;random;0.46353029310992666;FMacroAvgL;meka.classifiers.multilabel.BCC(X=None) - weka.classifiers.lazy.LWL(U=1, K=60) - weka.classifiers.bayes.NaiveBayes(D=true, K=false) - 
4115;society1;42;5;smac;0.35755059678256357;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
3025;science1;42;0;ggp;0.5299778312760935;FMacroAvgD;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1156;computers1;42;5;bohb;0.1203337568041646;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.22628656200858108) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2675;reference1;42;1;hb;0.5248821372446306;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.3105618845599419) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
588;computers1;42;0;bohb;0.527542372881356;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.40678879389508105) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2124;genbase;42;5;hb;0.588477366255144;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.38307907236930844) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
4127;yeast;42;6;random;0.6688132474701012;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=30, I=28) - meka.classifiers.multilabel.RAkEL(P=2, M=8, N=3) - weka.classifiers.meta.Bagging(P=21, S=1, I=12, O=false) - 
1947;business1;42;9;smac;0.15512583828465382;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7544456396320768) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2617;genbase;42;7;hb;0.9876543209876543;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.513100908378428) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
2487;reference1;42;2;bf;0.6651135701805475;FMicroAvg;meka.classifiers.multilabel.RT() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1349;bookmarks;42;6;smac;0.05084366134089891;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
963;genbase;42;2;bf;1.0;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=false, X=false, I=true, K=7) - 
2807;recreation1;42;3;smac;0.2734967363613218;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.26469730330423985) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
3143;social1;42;3;bf;0.6470379567222418;FMicroAvg;meka.classifiers.multilabel.PSt(P=0, N=4) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1821;entertainment1;42;9;bf;0.67324313934452;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
908;business1;42;4;smac;0.7334870303648169;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
4101;tmc2007;42;7;hb;0.034527899181935634;FMacroAvgL;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.FW() - weka.classifiers.rules.ZeroR() - 
1443;flags;42;2;smac;0.7246160856687174;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=69, I=45) - meka.classifiers.multilabel.CCq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
81;bibtex;42;4;bf;0.3881150156150163;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.7390625000000002) - weka.classifiers.functions.VotedPerceptron(E=1.475, I=6, M=46353) - 
1628;entertainment1;42;3;ggp;0.3242075721258757;FMacroAvgD;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
4099;society1;42;7;smac;0.39895825516087413;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
1002;emotions;42;0;smac;0.7183673469387756;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.FW() - weka.classifiers.functions.SMO(C=0.72107558927021, M=false, N=1) - weka.classifiers.functions.supportVector.Puk(S=0.591195930628319, O=0.18750164222828467) - 
2364;social1;42;1;bf;0.6940243534793483;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2239;flags;42;8;hb;0.6855880662708104;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.7630938653786907) - weka.classifiers.meta.ClassificationViaRegression() - 
3487;society1;42;2;hb;0.388659793814433;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.RT() - weka.classifiers.rules.OneR(B=6.0) - 
3354;reference1;42;9;bf;0.6224854530340821;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1441;mediamill;42;1;bf;0.42523240463715173;FMacroAvgL;meka.classifiers.multilabel.LC() - weka.classifiers.lazy.IBk(E=true, X=false, I=true, K=36) - 
84;bookmarks;42;1;bf;0.0030437880676561194;FMacroAvgL;meka.classifiers.multilabel.RT() - weka.classifiers.rules.OneR(B=4) - 
1650;genbase;42;3;hb;0.6910052910052911;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=59, P=Levenshtein distance, Is=128) - weka.classifiers.meta.MultiClassClassifier() - 
3254;scene;42;7;random;0.8041666666666667;FMacroAvgD;meka.classifiers.multilabel.meta.EnsembleML(P=46, I=36) - meka.classifiers.multilabel.PS(P=0, N=2) - weka.classifiers.meta.RandomCommittee(S=1, I=40) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=106, K=31, featuresActivator=1) - 
4172;yeast;42;4;ggp;0.44937294696967073;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=65, A=45, I=50) - meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=47) - 
155;arts1;42;0;smac;0.42029636281993715;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.7544747521347221) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3702;scene;42;5;smac;0.7757807057926752;FMacroAvgL;meka.classifiers.multilabel.meta.BaggingML(P=81, I=29) - meka.classifiers.multilabel.LC() - weka.classifiers.meta.ClassificationViaRegression() - 
